"product-img href","img-responsive src","img-responsive src 2","stat-1","name","description","product-label 4","price-new","price-old"
"https://www.vedantcomputers.com/msi-mag-x870e-tomahawk-max-wifi?search=msi&page=6","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mag-x870e-tomahawk-max-wifi/mag-x870e-tomahawk-max-wifi-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mag-x870e-tomahawk-max-wifi/mag-x870e-tomahawk-max-wifi-2-350x350.jpg","MAG X870E TOMAHAWK MAX WIFI","MSI MAG X870E Tomahawk Max Wifi Motherboard","MAG X870E TOMAHAWK MAX WIFISupports AMD Ryzen 9000 / 8000 / 7000 Series Desktop
ProcessorsSupports DDR5 Memory, Dual Channel DDR5 8400+ MT/s ..","-44%","₹35,670.00","₹63,999.00"
"https://www.vedantcomputers.com/msi-mag-z790-tomahawk-wifi-motherboard?search=msi&page=6","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mag-z790-tomahawk-wifi/mag-z790-tomahawk-wifi-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mag-z790-tomahawk-wifi/mag-z790-tomahawk-wifi-2-350x350.jpg","MAG Z790 TOMAHAWK WIFI","MSI MAG Z790 Tomahawk Wifi Motherboard","MAG Z790 TOMAHAWK
WIFISupports 12th/ 13th/14th
Gen Intel® Core™, Pentium® Gold and Celeron® processors for LGA 1700 sock..","-40%","₹30,830.00","₹51,539.00"
"https://www.vedantcomputers.com/msi-mag-z890-tomahawk-wifi?search=msi&page=6","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mag-z890-tomahawk-wifi/mag-z890-tomahawk-wifi-1-350x350.JPG","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mag-z890-tomahawk-wifi/mag-z890-tomahawk-wifi-2-350x350.JPG","MAG Z890 TOMAHAWK WIFI","MSI MAG Z890 Tomahawk Wifi Motherboard","MAG Z890 TOMAHAWK WIFISupport Intel® Core™ Ultra Processors (Series 2) for LGA
1851 socketSupports DDR5 Memory, Dual Channel DDR5 9200+ MT/s ..","-49%","₹31,190.00","₹60,999.00"
"https://www.vedantcomputers.com/msi-modern-md271ul?search=msi&page=6","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/modern-md271ul/modern-md271ul-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/monitor/modern-md271ul/modern-md271ul-2-350x350.jpg","Modern MD271UL","MSI Modern MD271UL 27 Inch IPS 4K Monitor","Modern MD271UL27-inch 4K UHD (3840 x 2160 / 16:9) – designed for
multi-taskersIPS panel with 178° Wide Viewing Angle designed for a truly
pr..","-45%","₹23,540.00","₹43,000.00"
"https://www.vedantcomputers.com/msi-mpg-b550-gaming-plus-motherboard?search=msi&page=6","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mpg-b550-gaming-plus/mpg-b550-gaming-plus_1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mpg-b550-gaming-plus/mpg-b550-gaming-plus-2-350x350.jpg","MPG B550 GAMING PLUS","MSI MPG B550 Gaming Plus Motherboard","MPG B550 GAMING PLUS Support for 3rd Gen AMD Ryzen™ Processors and future AMD
Ryzen™ processors with BIOS updateSupports DDR4 Memory, up to 4400..","-33%","₹13,900.00","₹20,700.00"
"https://www.vedantcomputers.com/msi-mpg-b650-edge-wifi-motherboard?search=msi&page=6","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/b650-edge-wifi/b650-edge-wifi-1-350x350.JPG","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/b650-edge-wifi/b650-edge-wifi-2-350x350.JPG","MPG B650 EDGE WIFI","MSI MPG B650 Edge Wifi Motherboard","MPG B650 EDGE WIFISupports AMD Ryzen™
7000 Series Desktop ProcessorsSupports DDR5
Memory, up to 6600+(OC) MHzEnhanced Power
Design: DRP..","-51%","₹24,416.00","₹49,999.00"
"https://www.vedantcomputers.com/msi-mpg-b760i-edge-wifi-motherboard?search=msi&page=6","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mpg-b760i-edge-wifi/mpg-b760i-edge-wifi-1-350x350.JPG","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mpg-b760i-edge-wifi/mpg-b760i-edge-wifi-2-350x350.JPG","MPG B760I EDGE WIFI","MSI MPG B760I Edge Wifi Motherboard","MPG B760I EDGE WIFISupports 14th/13th /12th
Gen Intel® Core™ / Pentium® / Celeron® processors for LGA 1700 socketSupports DDR5
Memory, up to..","-54%","₹17,340.00","₹37,999.00"
"https://www.vedantcomputers.com/msi-mpg-b850-edge-ti-wifi?search=msi&page=6","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mpg-b850-edge-ti-wifi/mpg-b850-edge-ti-wifi-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mpg-b850-edge-ti-wifi/mpg-b850-edge-ti-wifi-2-350x350.jpg","MPG B850 EDGE TI WIFI","MSI MPG B850 Edge Ti Wifi Motherboard","MPG B850 EDGE TI WIFISupports AMD Ryzen™ 9000 / 8000 / 7000 Series Desktop
ProcessorsSupports DDR5 Memory, Dual Channel DDR5 8400+ MT/s (OC)
..","-44%","₹26,840.00","₹47,999.00"
"https://www.vedantcomputers.com/msi-mpg-b850i-edge-ti-wifi?search=msi&page=6","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mpg-b850i-edge-ti-wifi/mpg-b850i-edge-ti-wifi-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mpg-b850i-edge-ti-wifi/mpg-b850i-edge-ti-wifi-2-350x350.jpg","MPG B850I EDGE TI WIFI","MSI MPG B850I Edge Ti Wifi Motherboard","MPG B850I EDGE TI WIFISupports AMD Ryzen 9000 / 8000 / 7000 Series Desktop
ProcessorsSupports DDR5 Memory, Dual Channel DDR5 8200+ MT/s (OC)
..","-36%","₹24,950.00","₹38,999.00"
"https://www.vedantcomputers.com/msi-mpg-b860i-edge-ti-wifi?search=msi&page=6","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mpg-b860i-edge-ti-wifi/mpg-b860i-edge-ti-wifi-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mpg-b860i-edge-ti-wifi/mpg-b860i-edge-ti-wifi-2-350x350.jpg","MPG B860I EDGE TI WIFI","MSI MPG B860I Edge Ti Wifi Motherboard","MPG B860I EDGE TI WIFISupport Intel Core Ultra Processors (Series 2) for LGA
1851 socketSupports DDR5 Memory, up to 8600+ MT/s (OC)Ultra ..","-49%","₹24,300.00","₹47,999.00"
"https://www.vedantcomputers.com/msi-mpg-x870e-carbon-max-wifi?search=msi&page=6","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mpg-x870e-carbon-max-wifi/mpg-x870e-carbon-max-wifi-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mpg-x870e-carbon-max-wifi/mpg-x870e-carbon-max-wifi-2-350x350.jpg","MPG X870E CARBON MAX WIFI","MSI MPG X870E Carbon Max Wifi Motherboard","MPG X870E CARBON MAX WIFISupports AMD Ryzen 9000 / 8000 / 7000 Series Desktop
ProcessorsSupports DDR5 Memory, Dual Channel DDR5 9000+ MT/s (O..","-50%","₹48,800.00","₹96,999.00"
"https://www.vedantcomputers.com/msi-mpg-x870e-carbon-wifi?search=msi&page=7","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mpg-x870e-carbon-wifi/mpg-x870e-carbon-wifi-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mpg-x870e-carbon-wifi/mpg-x870e-carbon-wifi-2-350x350.jpg","MPG X870E CARBON WIFI","MSI MPG X870E Carbon Wifi Motherboard","MPG X870E CARBON WIFISupports AMD Ryzen™ 9000 / 8000 / 7000 Series Desktop
ProcessorsSupports DDR5 Memory, Dual Channel DDR5 8400+ MT/s (OC)
..","-48%","₹46,900.00","₹90,999.00"
"https://www.vedantcomputers.com/msi-mpg-z890-edge-ti-wifi?search=msi&page=7","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mpg-z890-edge-ti-wifi/mpg-z890-edge-ti-wifi-1-350x350.JPG","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/mpg-z890-edge-ti-wifi/mpg-z890-edge-ti-wifi-2-350x350.JPG","MPG Z890 EDGE TI WIFI","MSI MPG Z890 Edge TI Wifi Motherboard","MPG Z890 EDGE TI
WIFISupport Intel®
Core™ Ultra Processors (Series 2) for LGA 1851 socketSupports DDR5
Memory, up to 9200+ MT/s (OC)Ult..","-45%","₹41,700.00","₹75,999.00"
"https://www.vedantcomputers.com/msi-pro-b650m-b?search=msi&page=7","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b650m-b/pro-b650m-b-1-350x350.JPG","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b650m-b/pro-b650m-b-2-350x350.JPG","PRO B650M-B","MSI Pro B650M-B Motherboard","PRO B650M-BSupports AMD Ryzen™
8000 / 7000 Series Desktop ProcessorsSupports DDR5
Memory, Dual Channel DDR5 6800+MHz (OC)Core Boost : Wi..","-50%","₹8,435.00","₹16,999.00"
"https://www.vedantcomputers.com/msi-pro-b650m-p-motherboard?search=msi&page=7","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b650m-p/pro-b650m-p-1-350x350.JPG","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b650m-p/pro-b650m-p-2-350x350.JPG","PRO B650M-P","MSI Pro B650M-P Motherboard","PRO B650M-PSupports AMD Ryzen™
7000 Series Desktop ProcessorsSupports DDR5
Memory, Dual Channel DDR5 6000+MHz (OC)Core Boost : With
pre..","-60%","₹10,400.00","₹25,999.00"
"https://www.vedantcomputers.com/msi-pro-b760m-a-wifi-ddr4-motherboard?search=msi&page=7","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b760m-a-wifi-ddr4/pro-b760m-a-wifi-ddr4-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b760m-a-wifi-ddr4/pro-b760m-a-wifi-ddr4-2-350x350.jpg","PRO B760M-A WIFI DDR4","MSI Pro B760M-A Wifi DDR4 Motherboard","PRO B760M-A WIFI DDR4Supports 12th/13th/14th Gen Intel® Core™, Pentium® Gold and
Celeron® processors for LGA 1700..","-50%","₹14,948.00","₹29,999.00"
"https://www.vedantcomputers.com/msi-pro-b760m-a-wifi-motherboard?search=msi&page=7","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b760m-a-wifi/pro-b760m-a-wifi-1-350x350.JPG","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b760m-a-wifi/pro-b760m-a-wifi-2-350x350.JPG","PRO B760M-A WIFI","MSI Pro B760M-A Wifi Motherboard","PRO B760M-A WIFISupports 12th/13th/14th Gen Intel® Core™, Pentium® Gold and
Celeron® processors for LGA 1700 socketSupports DDR5 Memory, Dual..","-50%","₹14,850.00","₹29,999.00"
"https://www.vedantcomputers.com/msi-pro-b760m-e-ddr4-motherboard?search=msi&page=7","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b760m-e-ddr4/pro-b760m-e-ddr4-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b760m-e-ddr4/pro-b760m-e-ddr4-2-350x350.jpg","PRO B760M-E DDR4","MSI Pro B760M-E DDR4 Motherboard","PRO B760M-E DDR4Supports 12th/13th/14th Gen Intel® Core™, Pentium® Gold and
Celeron® processors for LGA 1700 socketSuppor..","-61%","₹7,840.00","₹19,999.00"
"https://www.vedantcomputers.com/msi-pro-b760m-e-motherboard?search=msi&page=7","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b760m-e/pro-b760m-e/pro-b760m-e-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b760m-e/pro-b760m-e/pro-b760m-e-2-350x350.jpg","PRO B760M-E","MSI Pro B760M-E Motherboard","PRO B760M-ESupport Intel®
Core™ 14th/ 13th/ 12th Gen Processors, Intel® Pentium® Gold and Celeron®
Processors for LGA 1700 socketSupports DD..","-49%","₹8,750.00","₹16,999.00"
"https://www.vedantcomputers.com/msi-pro-b760m-p-ddr4-motherboard?search=msi&page=7","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b760m-p-ddr4/pro-b760m-p-ddr4-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b760m-p-ddr4/pro-b760m-p-ddr4-2-350x350.jpg","PRO B760M-P DDR4","MSI Pro B760M-P DDR4 Motherboard","PRO B760M-P DDR4Supports 12th/13th/14th Gen Intel® Core™, Pentium® Gold and
Celeron® processors for LGA 1700 socketSuppor..","-48%","₹11,600.00","₹22,099.00"
"https://www.vedantcomputers.com/msi-pro-b760m-p-motherboard?search=msi&page=7","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b760m-p/pro-b760m-p-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b760m-p/pro-b760m-p-2-350x350.jpg","PRO B760M-P","MSI PRO B760M-P Motherboard","PRO B760M-PSupports 12th/13th/14th
Gen Intel® Core™, Pentium® Gold and Celeron® processors for LGA 1700 socketSupports DDR5
Memory, Dual Cha..","-54%","₹11,090.00","₹23,999.00"
"https://www.vedantcomputers.com/msi-pro-b850-s-wifi6e?search=msi&page=7","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b850-s-wifi6e/pro-b850-s-wifi6e-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b850-s-wifi6e/pro-b850-s-wifi6e-2-350x350.jpg","PRO B850-S WIFI6E","MSI Pro B850-S WIFI6E Motherboard","PRO B850-S WIFI6ESupports AMD Ryzen 9000 / 8000 / 7000 Series Desktop
ProcessorsSupports DDR5 Memory, Dual Channel DDR5 8200+ MT/s (OC)Ul..","-53%","₹15,190.00","₹31,999.00"
"https://www.vedantcomputers.com/msi-pro-b850m-a-wifi?search=msi&page=7","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b850m-a-wifi/pro-b850m-a-wifi-1-350x350.jpg","https://www.vedantcomputers.com/image/cache/catalog/assets/product/msi/motherboard/pro-b850m-a-wifi/pro-b850m-a-wifi-2-350x350.jpg","PRO B850M-A WIFI","MSI Pro B850M-A WIFI Motherboard","PRO B850M-A WIFISupports AMD Ryzen 9000 / 8000 / 7000 Series Desktop
ProcessorsSupports DDR5 Memory, Dual Channel DDR5 8200+ MT/s (OC)Ult..","-44%","₹18,540.00","₹32,999.00"
